the_date,winner,total_wins,win_share
2025-07-23,C Spire Fiber,13.0,0.14432684479313151
2025-07-23,Bluepeak,13.0,0.14432684479313151
2025-07-23,i3 Broadband,12.0,0.13322477980904449
2025-07-23,Allo Communications,12.0,0.13322477980904449
2025-07-23,Vexus Fiber,12.0,0.13322477980904449
2025-07-23,Horry,12.0,0.13322477980904449
2025-07-23,Rise Broadband,11.0,0.12212271482495743
2025-07-23,IdeaTek,10.0,0.1110206498408704
2025-07-23,Wyyerd Communications,9.0,0.09991858485678336
2025-07-23,Surf Internet,9.0,0.09991858485678336
2025-07-23,Greenlight Networks (NY),8.0,0.08881651987269631
2025-07-23,Pavlov Media,8.0,0.08881651987269631
2025-07-23,Buckeye,8.0,0.08881651987269631
2025-07-23,Sonic,6.0,0.06661238990452224
2025-07-24,Spectrum,1736.6666666666667,18.863142650253444
2025-07-24,Comcast,1666.6666666666667,18.102824040550328
2025-07-24,T-Mobile FWA,1262.3333333333333,13.711078928312817
2025-07-24,AT&T,1013.6666666666666,11.010137581462708
2025-07-24,Verizon FWA,756.0,8.211440984793628
2025-07-24,Frontier,378.3333333333333,4.109341057204924
2025-07-24,Cox Communications,310.0,3.3671252715423607
2025-07-24,Verizon,250.66666666666666,2.722664735698769
2025-07-24,CenturyLink,223.0,2.422157856625634
2025-07-24,Altice,205.00000000000003,2.226647356987691
2025-07-24,Starlink,132.0,1.433743664011586
2025-07-24,Brightspeed,132.0,1.433743664011586
2025-07-24,Cable One,104.0,1.1296162201303404
2025-07-24,Windstream,103.0,1.1187545257060103
2025-07-24,Google Fiber,85.0,0.9232440260680667
2025-07-24,Metronet,81.0,0.8797972483707459
2025-07-24,Astound Broadband,61.0,0.662563359884142
2025-07-24,Hughes,55.0,0.5973931933381608
2025-07-24,Consolidated,54.0,0.5865314989138306
2025-07-24,Atlantic Broadband,48.0,0.5213613323678494
2025-07-24,Mediacom,43.0,0.46705286024619846
2025-07-24,TDS Telecom,43.0,0.46705286024619846
2025-07-24,Ziply Fiber,36.0,0.39102099927588707
2025-07-24,Lumos,30.0,0.3258508327299059
2025-07-24,Cincinnati Bell,27.333333333333332,0.2968863142650253
2025-07-24,Conexon Connect,26.0,0.2824040550325851
2025-07-24,Service Electric,24.0,0.2606806661839247
2025-07-24,Ezee Fiber,23.0,0.24981897175959453
2025-07-24,WOW!,22.0,0.2389572773352643
2025-07-24,Vyve Broadband,21.0,0.22809558291093412
2025-07-24,Armstrong,17.0,0.18464880521361335
2025-07-24,Bluepeak,17.0,0.18464880521361335
2025-07-24,C Spire Fiber,16.0,0.17378711078928313
2025-07-24,Hotwire Fision,16.0,0.17378711078928313
2025-07-24,Midcontinent,16.0,0.17378711078928313
2025-07-24,Shentel,15.0,0.16292541636495295
2025-07-24,Rise Broadband,15.0,0.16292541636495295
2025-07-24,Allo Communications,14.0,0.15206372194062276
2025-07-24,i3 Broadband,14.0,0.15206372194062276
2025-07-24,Surf Internet,14.0,0.15206372194062276
2025-07-24,Horry,13.0,0.14120202751629254
2025-07-24,Point Broadband,13.0,0.14120202751629254
2025-07-24,GoNetspeed,13.0,0.14120202751629254
2025-07-24,Wyyerd Communications,11.0,0.11947863866763216
2025-07-24,Vexus Fiber,11.0,0.11947863866763216
2025-07-24,Buckeye,10.0,0.10861694424330197
2025-07-24,IdeaTek,10.0,0.10861694424330197
2025-07-24,Greenlight Networks (NY),8.0,0.08689355539464157
2025-07-24,Sonic,6.0,0.06517016654598118
2025-07-24,Pavlov Media,5.0,0.054308472121650984
2025-07-25,Spectrum,1789.3333333333333,19.15500999143591
2025-07-25,Comcast,1717.0,18.380673708250075
2025-07-25,T-Mobile FWA,1205.6666666666667,12.906794176420213
2025-07-25,AT&T,941.0,10.073508421353127
2025-07-25,Verizon FWA,765.3333333333334,8.1929774479018
2025-07-25,Frontier,417.3333333333333,4.467599200685127
2025-07-25,Cox Communications,309.0,3.3078789608906654
2025-07-25,Verizon,260.33333333333337,2.7868969454753074
2025-07-25,Altice,210.33333333333334,2.2516414501855557
2025-07-25,CenturyLink,181.0,1.9376248929489013
2025-07-25,Windstream,157.66666666666666,1.687838995147017
2025-07-25,Starlink,150.0,1.605766485869255
2025-07-25,Brightspeed,124.0,1.3274336283185841
2025-07-25,Google Fiber,100.0,1.0705109905795034
2025-07-25,Cable One,93.0,0.9955752212389382
2025-07-25,Mediacom,81.0,0.8671139023693978
2025-07-25,TDS Telecom,68.0,0.7279474735940623
2025-07-25,Metronet,66.0,0.7065372537824722
2025-07-25,Astound Broadband,63.0,0.6744219240650872
2025-07-25,Consolidated,53.66666666666667,0.5745075649443335
2025-07-25,WOW!,46.0,0.4924350556665716
2025-07-25,Hughes,44.0,0.4710248358549815
2025-07-25,Atlantic Broadband,44.0,0.4710248358549815
2025-07-25,Ziply Fiber,43.0,0.46031972594918646
2025-07-25,Ezee Fiber,28.666666666666668,0.3068798172994577
2025-07-25,Midcontinent,27.0,0.2890379674564659
2025-07-25,Service Electric,27.0,0.2890379674564659
2025-07-25,Vyve Broadband,27.0,0.2890379674564659
2025-07-25,Armstrong,25.0,0.26762774764487585
2025-07-25,Cincinnati Bell,24.0,0.2569226377390808
2025-07-25,Hotwire Fision,24.0,0.2569226377390808
2025-07-25,Lumos,21.0,0.2248073080216957
2025-07-25,GoNetspeed,19.0,0.20339708821010566
2025-07-25,C Spire Fiber,17.0,0.18198686839851558
2025-07-25,Shentel,16.0,0.17128175849272054
2025-07-25,Vexus Fiber,15.0,0.16057664858692552
2025-07-25,Surf Internet,15.0,0.16057664858692552
2025-07-25,Allo Communications,14.0,0.14987153868113048
2025-07-25,Point Broadband,13.0,0.13916642877533544
2025-07-25,Wyyerd Communications,13.0,0.13916642877533544
2025-07-25,Pavlov Media,11.0,0.11775620896374538
2025-07-25,Horry,11.0,0.11775620896374538
2025-07-25,i3 Broadband,10.0,0.10705109905795034
2025-07-25,Conexon Connect,10.0,0.10705109905795034
2025-07-25,Bluepeak,9.0,0.09634598915215531
2025-07-25,Sonic,9.0,0.09634598915215531
2025-07-25,Buckeye,8.0,0.08564087924636027
2025-07-25,Rise Broadband,7.0,0.07493576934056524
2025-07-25,IdeaTek,6.0,0.0642306594347702
2025-07-25,Greenlight Networks (NY),5.0,0.05352554952897517
2025-07-26,Spectrum,2966.3333333333326,18.65383809164465
2025-07-26,Comcast,2862.0000000000005,17.99773613381965
2025-07-26,T-Mobile FWA,2092.0000000000005,13.155577914727711
2025-07-26,AT&T,1645.666666666667,10.348803085565757
2025-07-26,Verizon FWA,1373.6666666666665,8.638326415964448
2025-07-26,Frontier,682.6666666666667,4.292961053117009
2025-07-26,Cox Communications,516.0,3.2448748585083638
2025-07-26,Verizon,481.66666666666674,3.028969102418983
2025-07-26,CenturyLink,364.0,2.28902024902528
2025-07-26,Altice,357.3333333333333,2.2470968012409336
2025-07-26,Starlink,294.0,1.848824047289649
2025-07-26,Windstream,227.33333333333334,1.4295895694461913
2025-07-26,Brightspeed,181.0,1.138221607344988
2025-07-26,Google Fiber,148.0,0.9307005408124764
2025-07-26,Cable One,132.0,0.8300842661300465
2025-07-26,Metronet,121.0,0.760910577285876
2025-07-26,Mediacom,115.0,0.7231794742799648
2025-07-26,TDS Telecom,108.0,0.6791598541064017
2025-07-26,Astound Broadband,104.0,0.6540057854357942
2025-07-26,Consolidated,100.0,0.6288517167651868
2025-07-26,Hughes,91.0,0.57225506225632
2025-07-26,Atlantic Broadband,86.0,0.5408124764180606
2025-07-26,Ziply Fiber,59.0,0.3710225128914602
2025-07-26,Midcontinent,53.0,0.333291409885549
2025-07-26,Cincinnati Bell,50.333333333333336,0.31652203077181074
2025-07-26,WOW!,46.0,0.2892717897119859
2025-07-26,Hotwire Fision,40.0,0.2515406867060747
2025-07-26,Armstrong,40.0,0.2515406867060747
2025-07-26,GoNetspeed,39.0,0.24525216953842283
2025-07-26,Lumos,39.0,0.24525216953842283
2025-07-26,Bluepeak,38.0,0.23896365237077097
2025-07-26,Shentel,35.0,0.22009810086781537
2025-07-26,Ezee Fiber,34.0,0.2138095837001635
2025-07-26,Conexon Connect,34.0,0.2138095837001635
2025-07-26,Service Electric,34.0,0.2138095837001635
2025-07-26,Vyve Broadband,33.0,0.20752106653251162
2025-07-26,Vexus Fiber,32.0,0.20123254936485976
2025-07-26,C Spire Fiber,28.0,0.1760784806942523
2025-07-26,Surf Internet,27.0,0.16978996352660042
2025-07-26,Rise Broadband,26.0,0.16350144635894856
2025-07-26,Allo Communications,24.0,0.15092441202364482
2025-07-26,Horry,22.0,0.1383473776883411
2025-07-26,i3 Broadband,19.0,0.11948182618538548
2025-07-26,IdeaTek,19.0,0.11948182618538548
2025-07-26,Wyyerd Communications,18.0,0.11319330901773361
2025-07-26,Point Broadband,18.0,0.11319330901773361
2025-07-26,Buckeye,16.0,0.10061627468242988
2025-07-26,Sonic,12.0,0.07546220601182241
2025-07-26,Pavlov Media,11.0,0.06917368884417055
2025-07-26,Greenlight Networks (NY),7.0,0.044019620173563076
2025-07-27,Spectrum,2535.0000000000005,19.649131872674666
2025-07-27,Comcast,2429.6666666666665,18.832678792889624
2025-07-27,T-Mobile FWA,1564.6666666666667,12.127945431996695
2025-07-27,AT&T,1397.0,10.82833815626292
2025-07-27,Verizon FWA,1037.3333333333335,8.040512608515916
2025-07-27,Frontier,552.0,4.2786275320380325
2025-07-27,Cox Communications,448.6666666666667,3.4776767259198023
2025-07-27,Verizon,430.6666666666667,3.338156262918562
2025-07-27,CenturyLink,294.6666666666667,2.2840016535758583
2025-07-27,Altice,292.6666666666667,2.268499379909054
2025-07-27,Starlink,232.0,1.798263745349318
2025-07-27,Brightspeed,156.0,1.2091773460107484
2025-07-27,Windstream,150.66666666666666,1.1678379495659363
2025-07-27,Google Fiber,124.0,0.9611409673418769
2025-07-27,Astound Broadband,97.0,0.7518602728400166
2025-07-27,Metronet,96.0,0.7441091360066143
2025-07-27,Mediacom,86.0,0.666597767672592
2025-07-27,Cable One,85.0,0.6588466308391898
2025-07-27,Consolidated,75.0,0.5813352625051674
2025-07-27,TDS Telecom,68.0,0.5270773046713518
2025-07-27,Atlantic Broadband,61.0,0.47281934683753624
2025-07-27,Ziply Fiber,56.0,0.43406366267052504
2025-07-27,Hughes,49.0,0.37980570483670945
2025-07-27,WOW!,47.0,0.36430343116990493
2025-07-27,Service Electric,46.0,0.3565522943365027
2025-07-27,Midcontinent,43.0,0.333298883836296
2025-07-27,Allo Communications,35.0,0.27128978916907814
2025-07-27,Cincinnati Bell,31.333333333333332,0.24286895411326995
2025-07-27,Shentel,28.0,0.21703183133526252
2025-07-27,Lumos,26.0,0.20152955766845806
2025-07-27,Hotwire Fision,26.0,0.20152955766845806
2025-07-27,C Spire Fiber,25.0,0.19377842083505584
2025-07-27,Vyve Broadband,24.0,0.18602728400165358
2025-07-27,Vexus Fiber,23.0,0.17827614716825135
2025-07-27,Armstrong,22.0,0.17052501033484913
2025-07-27,Ezee Fiber,20.0,0.15502273666804467
2025-07-27,Horry,19.0,0.14727159983464244
2025-07-27,Wyyerd Communications,18.0,0.13952046300124019
2025-07-27,Sonic,17.0,0.13176932616783796
2025-07-27,Conexon Connect,17.0,0.13176932616783796
2025-07-27,Point Broadband,16.0,0.12401818933443573
2025-07-27,Surf Internet,15.0,0.1162670525010335
2025-07-27,GoNetspeed,15.0,0.1162670525010335
2025-07-27,Bluepeak,14.0,0.10851591566763126
2025-07-27,IdeaTek,13.0,0.10076477883422903
2025-07-27,i3 Broadband,13.0,0.10076477883422903
2025-07-27,Greenlight Networks (NY),10.0,0.07751136833402233
2025-07-27,Rise Broadband,9.0,0.06976023150062009
2025-07-27,Buckeye,7.0,0.05425795783381563
2025-07-27,Pavlov Media,4.0,0.031004547333608933
2025-07-28,Spectrum,1632.0000000000002,20.564516129032263
2025-07-28,Comcast,1541.6666666666667,19.426243279569896
2025-07-28,T-Mobile FWA,917.9999999999999,11.567540322580644
2025-07-28,AT&T,854.3333333333334,10.765288978494626
2025-07-28,Verizon FWA,585.3333333333333,7.375672043010753
2025-07-28,Frontier,290.3333333333333,3.6584341397849465
2025-07-28,Verizon,265.3333333333333,3.343413978494624
2025-07-28,Cox Communications,265.0,3.33921370967742
2025-07-28,Altice,189.33333333333331,2.385752688172043
2025-07-28,CenturyLink,186.33333333333334,2.347950268817205
2025-07-28,Starlink,126.0,1.587701612903226
2025-07-28,Brightspeed,110.0,1.3860887096774195
2025-07-28,Windstream,98.0,1.2348790322580647
2025-07-28,Cable One,83.0,1.045866935483871
2025-07-28,Google Fiber,74.33333333333333,0.9366599462365592
2025-07-28,Metronet,59.0,0.7434475806451614
2025-07-28,Consolidated,56.0,0.7056451612903226
2025-07-28,Astound Broadband,53.0,0.667842741935484
2025-07-28,Mediacom,46.0,0.5796370967741936
2025-07-28,TDS Telecom,45.0,0.5670362903225807
2025-07-28,Hughes,40.0,0.5040322580645162
2025-07-28,Atlantic Broadband,37.0,0.4662298387096775
2025-07-28,WOW!,34.0,0.42842741935483875
2025-07-28,Ziply Fiber,32.0,0.40322580645161293
2025-07-28,Cincinnati Bell,27.0,0.34022177419354843
2025-07-28,Midcontinent,25.0,0.3150201612903226
2025-07-28,Service Electric,24.0,0.3024193548387097
2025-07-28,Lumos,20.0,0.2520161290322581
2025-07-28,Armstrong,19.0,0.23941532258064518
2025-07-28,Vyve Broadband,18.0,0.22681451612903228
2025-07-28,Allo Communications,15.0,0.18901209677419356
2025-07-28,Vexus Fiber,14.0,0.17641129032258066
2025-07-28,Ezee Fiber,14.0,0.17641129032258066
2025-07-28,Shentel,12.0,0.15120967741935484
2025-07-28,i3 Broadband,12.0,0.15120967741935484
2025-07-28,GoNetspeed,11.0,0.13860887096774197
2025-07-28,C Spire Fiber,11.0,0.13860887096774197
2025-07-28,Hotwire Fision,11.0,0.13860887096774197
2025-07-28,Bluepeak,10.0,0.12600806451612906
2025-07-28,Sonic,9.0,0.11340725806451614
2025-07-28,Wyyerd Communications,9.0,0.11340725806451614
2025-07-28,Horry,8.0,0.10080645161290323
2025-07-28,Conexon Connect,8.0,0.10080645161290323
2025-07-28,Rise Broadband,7.0,0.08820564516129033
2025-07-28,Surf Internet,6.0,0.07560483870967742
2025-07-28,Point Broadband,6.0,0.07560483870967742
2025-07-28,Buckeye,6.0,0.07560483870967742
2025-07-28,Pavlov Media,5.0,0.06300403225806453
2025-07-28,IdeaTek,4.0,0.05040322580645162
2025-07-28,Greenlight Networks (NY),4.0,0.05040322580645162
2025-07-29,Spectrum,1699.333333333333,18.854944892373695
2025-07-29,Comcast,1651.6666666666663,18.32605961979436
2025-07-29,T-Mobile FWA,1146.9999999999998,12.726533027590795
2025-07-29,AT&T,964.6666666666667,10.70345439751461
2025-07-29,Verizon FWA,721.0,7.999852060063614
2025-07-29,Frontier,339.6666666666667,3.7687698794289526
2025-07-29,Cox Communications,329.0,3.65041793032029
2025-07-29,Verizon,317.6666666666667,3.524668984392337
2025-07-29,CenturyLink,212.33333333333334,2.3559434869443012
2025-07-29,Altice,199.99999999999997,2.2190990457874102
2025-07-29,Windstream,127.0,1.4091278940750056
2025-07-29,Starlink,126.0,1.3980323988460686
2025-07-29,Brightspeed,111.0,1.2315999704120129
2025-07-29,Google Fiber,103.33333333333333,1.146534506990162
2025-07-29,Cable One,77.0,0.854353132628153
2025-07-29,Astound Broadband,72.0,0.7988756564834678
2025-07-29,Mediacom,69.0,0.7655891707966566
2025-07-29,Consolidated,64.0,0.7101116946519713
2025-07-29,Metronet,61.0,0.6768252089651602
2025-07-29,TDS Telecom,60.0,0.6657297137362231
2025-07-29,Atlantic Broadband,46.0,0.5103927805311044
2025-07-29,Hughes,45.0,0.4992972853021673
2025-07-29,WOW!,37.0,0.41053332347067095
2025-07-29,Ziply Fiber,34.0,0.37724683778385976
2025-07-29,Armstrong,27.0,0.29957837118130043
2025-07-29,Lumos,25.0,0.2773873807234263
2025-07-29,Midcontinent,24.0,0.26629188549448923
2025-07-29,Conexon Connect,24.0,0.26629188549448923
2025-07-29,Vyve Broadband,24.0,0.26629188549448923
2025-07-29,Bluepeak,23.0,0.2551963902655522
2025-07-29,Service Electric,23.0,0.2551963902655522
2025-07-29,Cincinnati Bell,21.0,0.2330053998076781
2025-07-29,Shentel,19.0,0.210814409349804
2025-07-29,Hotwire Fision,18.0,0.19971891412086695
2025-07-29,Ezee Fiber,18.0,0.19971891412086695
2025-07-29,GoNetspeed,16.0,0.17752792366299283
2025-07-29,Point Broadband,14.0,0.15533693320511874
2025-07-29,Allo Communications,13.0,0.1442414379761817
2025-07-29,Horry,12.0,0.13314594274724462
2025-07-29,Surf Internet,12.0,0.13314594274724462
2025-07-29,Rise Broadband,12.0,0.13314594274724462
2025-07-29,C Spire Fiber,12.0,0.13314594274724462
2025-07-29,Vexus Fiber,11.0,0.12205044751830757
2025-07-29,i3 Broadband,10.0,0.11095495228937052
2025-07-29,Sonic,10.0,0.11095495228937052
2025-07-29,Wyyerd Communications,10.0,0.11095495228937052
2025-07-29,Pavlov Media,8.0,0.08876396183149642
2025-07-29,Greenlight Networks (NY),5.0,0.05547747614468526
2025-07-29,Buckeye,4.0,0.04438198091574821
2025-07-29,IdeaTek,3.0,0.033286485686811154
2025-07-30,Spectrum,1772.0,19.466110073602106
2025-07-30,Comcast,1743.666666666667,19.154857373027205
2025-07-30,T-Mobile FWA,1138.0000000000002,12.501373173679008
2025-07-30,AT&T,911.6666666666665,10.01501336555714
2025-07-30,Verizon FWA,746.3333333333333,8.198762312790652
2025-07-30,Frontier,354.6666666666667,3.896151451902303
2025-07-30,Verizon,275.6666666666667,3.028305686769929
2025-07-30,Cox Communications,274.3333333333333,3.0136585008605214
2025-07-30,CenturyLink,223.66666666666666,2.4570654363030493
2025-07-30,Altice,213.33333333333334,2.3435497455051446
2025-07-30,Starlink,156.0,1.7137207514006367
2025-07-30,Windstream,124.0,1.3621882895748652
2025-07-30,Brightspeed,117.0,1.2852905635504777
2025-07-30,Google Fiber,92.66666666666667,1.0179794207037973
2025-07-30,Cable One,89.0,0.9776996594529274
2025-07-30,Mediacom,66.0,0.7250357025156541
2025-07-30,Consolidated,65.0,0.7140503130835987
2025-07-30,Metronet,61.0,0.6701087553553772
2025-07-30,Astound Broadband,60.0,0.6591233659233219
2025-07-30,Hughes,52.0,0.571240250466879
2025-07-30,TDS Telecom,51.0,0.5602548610348236
2025-07-30,WOW!,48.0,0.5272986927386575
2025-07-30,Atlantic Broadband,39.0,0.4284301878501592
2025-07-30,Ziply Fiber,31.0,0.3405470723937163
2025-07-30,Ezee Fiber,27.0,0.29660551466549484
2025-07-30,Cincinnati Bell,25.0,0.2746347358013841
2025-07-30,Service Electric,24.0,0.26364934636932874
2025-07-30,Midcontinent,23.0,0.2526639569372734
2025-07-30,Armstrong,22.0,0.24167856750521802
2025-07-30,C Spire Fiber,21.0,0.23069317807316264
2025-07-30,Lumos,20.0,0.2197077886411073
2025-07-30,Vyve Broadband,19.0,0.20872239920905192
2025-07-30,Hotwire Fision,19.0,0.20872239920905192
2025-07-30,Bluepeak,18.0,0.19773700977699654
2025-07-30,Shentel,15.0,0.16478084148083047
2025-07-30,Vexus Fiber,14.0,0.1537954520487751
2025-07-30,Point Broadband,14.0,0.1537954520487751
2025-07-30,Conexon Connect,14.0,0.1537954520487751
2025-07-30,Wyyerd Communications,14.0,0.1537954520487751
2025-07-30,Horry,13.0,0.14281006261671975
2025-07-30,Rise Broadband,12.0,0.13182467318466437
2025-07-30,Surf Internet,12.0,0.13182467318466437
2025-07-30,Sonic,11.0,0.12083928375260901
2025-07-30,GoNetspeed,11.0,0.12083928375260901
2025-07-30,i3 Broadband,10.0,0.10985389432055365
2025-07-30,Allo Communications,10.0,0.10985389432055365
2025-07-30,Pavlov Media,9.0,0.09886850488849827
2025-07-30,IdeaTek,8.0,0.08788311545644291
2025-07-30,Greenlight Networks (NY),8.0,0.08788311545644291
2025-07-30,Buckeye,5.0,0.05492694716027682
2025-07-31,Spectrum,1741.0,18.841311640994196
2025-07-31,Comcast,1710.3333333333333,18.509433281627647
2025-07-31,T-Mobile FWA,1272.0,13.765737166768877
2025-07-31,AT&T,940.3333333333334,10.176400562750263
2025-07-31,Verizon FWA,757.0,8.192345153493742
2025-07-31,Frontier,355.6666666666667,3.8490674939576506
2025-07-31,Cox Communications,313.0,3.387323689621587
2025-07-31,Verizon,285.6666666666667,3.091519064968797
2025-07-31,CenturyLink,210.0,2.27264528696656
2025-07-31,Altice,206.99999999999997,2.24017892572418
2025-07-31,Starlink,170.0,1.839760470401501
2025-07-31,Brightspeed,116.0,1.2553659680386713
2025-07-31,Windstream,110.0,1.1904332455539124
2025-07-31,Cable One,91.0,0.9848129576855094
2025-07-31,Google Fiber,88.33333333333333,0.9559539699145052
2025-07-31,Metronet,86.0,0.9307023556148769
2025-07-31,Mediacom,69.0,0.7467263085747269
2025-07-31,Astound Broadband,60.0,0.6493272248475885
2025-07-31,Consolidated,55.0,0.5952166227769562
2025-07-31,TDS Telecom,49.0,0.5302839002921973
2025-07-31,Hughes,45.0,0.4869954186356914
2025-07-31,Ziply Fiber,35.0,0.37877421449442666
2025-07-31,Service Electric,35.0,0.37877421449442666
2025-07-31,Atlantic Broadband,31.0,0.33548573283792077
2025-07-31,Midcontinent,28.0,0.3030193715955413
2025-07-31,Cincinnati Bell,28.0,0.3030193715955413
2025-07-31,WOW!,28.0,0.3030193715955413
2025-07-31,Conexon Connect,24.0,0.2597308899390354
2025-07-31,C Spire Fiber,23.0,0.24890876952490895
2025-07-31,Hotwire Fision,21.0,0.227264528696656
2025-07-31,Armstrong,20.0,0.21644240828252953
2025-07-31,Vyve Broadband,20.0,0.21644240828252953
2025-07-31,Lumos,19.0,0.20562028786840306
2025-07-31,GoNetspeed,17.0,0.18397604704015008
2025-07-31,Ezee Fiber,16.0,0.1731539266260236
2025-07-31,Surf Internet,15.0,0.16233180621189713
2025-07-31,Buckeye,15.0,0.16233180621189713
2025-07-31,Horry,13.0,0.1406875653836442
2025-07-31,Vexus Fiber,13.0,0.1406875653836442
2025-07-31,Sonic,12.0,0.1298654449695177
2025-07-31,Allo Communications,12.0,0.1298654449695177
2025-07-31,Point Broadband,12.0,0.1298654449695177
2025-07-31,i3 Broadband,12.0,0.1298654449695177
2025-07-31,Bluepeak,11.0,0.11904332455539124
2025-07-31,Wyyerd Communications,11.0,0.11904332455539124
2025-07-31,IdeaTek,10.0,0.10822120414126477
2025-07-31,Shentel,9.0,0.09739908372713828
2025-07-31,Rise Broadband,8.0,0.0865769633130118
2025-07-31,Pavlov Media,7.0,0.07575484289888533
2025-07-31,Greenlight Networks (NY),4.0,0.0432884816565059
2025-08-01,Spectrum,1819.6666666666667,18.933166857420318
2025-08-01,Comcast,1733.666666666667,18.038358824957516
2025-08-01,T-Mobile FWA,1274.333333333333,13.259112822113547
2025-08-01,AT&T,967.0,10.061387992924773
2025-08-01,Verizon FWA,843.6666666666666,8.778136163423854
2025-08-01,Frontier,394.0,4.09946935802726
2025-08-01,Cox Communications,329.6666666666667,3.430097457774079
2025-08-01,Verizon,308.6666666666667,3.211597821940138
2025-08-01,CenturyLink,224.66666666666666,2.337599278604377
2025-08-01,Altice,217.66666666666666,2.26476606665973
2025-08-01,Starlink,148.0,1.539902195401103
2025-08-01,Brightspeed,125.33333333333333,1.3040613186279608
2025-08-01,Windstream,117.33333333333333,1.2208233621197933
2025-08-01,Google Fiber,95.0,0.9884507335344918
2025-08-01,Cable One,83.0,0.8635937987722402
2025-08-01,Metronet,73.0,0.7595463531370304
2025-08-01,Mediacom,70.0,0.7283321194464676
2025-08-01,Astound Broadband,66.0,0.6867131411923837
2025-08-01,Consolidated,59.0,0.6138799292477369
2025-08-01,TDS Telecom,56.0,0.5826656955571741
2025-08-01,Hughes,48.0,0.49942773904900634
2025-08-01,WOW!,46.0,0.4786182499219644
2025-08-01,Ziply Fiber,38.0,0.3953802934137967
2025-08-01,Cincinnati Bell,37.666666666666664,0.39191204522595635
2025-08-01,Service Electric,36.0,0.37457080428675477
2025-08-01,Atlantic Broadband,34.0,0.3537613151597128
2025-08-01,Lumos,29.0,0.301737592342108
2025-08-01,Midcontinent,27.0,0.28092810321506606
2025-08-01,Hotwire Fision,25.0,0.2601186140880241
2025-08-01,Vyve Broadband,23.0,0.2393091249609822
2025-08-01,Ezee Fiber,21.666666666666668,0.22543613220962094
2025-08-01,Vexus Fiber,21.0,0.21849963583394028
2025-08-01,Armstrong,20.0,0.2080948912704193
2025-08-01,Conexon Connect,20.0,0.2080948912704193
2025-08-01,C Spire Fiber,18.0,0.18728540214337738
2025-08-01,GoNetspeed,17.0,0.1768806575798564
2025-08-01,Shentel,17.0,0.1768806575798564
2025-08-01,Bluepeak,17.0,0.1768806575798564
2025-08-01,Horry,14.0,0.14566642388929352
2025-08-01,Wyyerd Communications,13.0,0.13526167932577254
2025-08-01,Surf Internet,13.0,0.13526167932577254
2025-08-01,Point Broadband,11.0,0.11445219019873062
2025-08-01,Sonic,10.0,0.10404744563520965
2025-08-01,IdeaTek,9.0,0.09364270107168869
2025-08-01,Pavlov Media,9.0,0.09364270107168869
2025-08-01,Rise Broadband,8.0,0.08323795650816772
2025-08-01,Buckeye,8.0,0.08323795650816772
2025-08-01,Allo Communications,7.0,0.07283321194464676
2025-08-01,i3 Broadband,5.0,0.052023722817604826
2025-08-01,Greenlight Networks (NY),3.0,0.031214233690562896
2025-08-02,Spectrum,3054.666666666667,18.333500050015004
2025-08-02,Comcast,2807.999999999999,16.853055916775023
2025-08-02,T-Mobile FWA,2258.3333333333335,13.554066219865959
2025-08-02,AT&T,1726.6666666666665,10.363108932679802
2025-08-02,Verizon FWA,1581.6666666666667,9.492847854356308
2025-08-02,Frontier,676.3333333333333,4.059217765329598
2025-08-02,Cox Communications,556.0,3.337001100330099
2025-08-02,Verizon,506.3333333333333,3.0389116735020503
2025-08-02,Altice,413.00000000000006,2.478743623086926
2025-08-02,CenturyLink,392.6666666666667,2.356707012103631
2025-08-02,Starlink,286.0,1.7165149544863458
2025-08-02,Windstream,200.0,1.2003601080324096
2025-08-02,Brightspeed,189.0,1.134340302090627
2025-08-02,Cable One,177.0,1.0623186956086825
2025-08-02,Google Fiber,168.33333333333334,1.0103030909272783
2025-08-02,Mediacom,128.0,0.7682304691407421
2025-08-02,Consolidated,124.33333333333333,0.7462238671601479
2025-08-02,Astound Broadband,115.33333333333333,0.6922076622986895
2025-08-02,Metronet,113.0,0.6782034610383114
2025-08-02,TDS Telecom,103.0,0.6181854556366909
2025-08-02,Hughes,93.0,0.5581674502350705
2025-08-02,Atlantic Broadband,74.0,0.44413323997199156
2025-08-02,WOW!,69.66666666666667,0.4181254376312894
2025-08-02,Ziply Fiber,62.333333333333336,0.37411223367010105
2025-08-02,Hotwire Fision,54.0,0.3240972291687506
2025-08-02,Midcontinent,52.0,0.3120936280884265
2025-08-02,Lumos,49.0,0.29408822646794036
2025-08-02,Service Electric,49.0,0.29408822646794036
2025-08-02,Cincinnati Bell,47.0,0.28208462538761625
2025-08-02,Vyve Broadband,46.0,0.2760828248474542
2025-08-02,C Spire Fiber,46.0,0.2760828248474542
2025-08-02,Bluepeak,38.0,0.22806842052615783
2025-08-02,Ezee Fiber,35.0,0.2100630189056717
2025-08-02,Armstrong,35.0,0.2100630189056717
2025-08-02,Conexon Connect,32.0,0.19205761728518553
2025-08-02,Surf Internet,27.0,0.1620486145843753
2025-08-02,Allo Communications,27.0,0.1620486145843753
2025-08-02,Vexus Fiber,26.0,0.15604681404421325
2025-08-02,i3 Broadband,25.0,0.1500450135040512
2025-08-02,Shentel,25.0,0.1500450135040512
2025-08-02,Point Broadband,24.0,0.14404321296388917
2025-08-02,GoNetspeed,23.0,0.1380414124237271
